00440001,BenQ Mobile GmbH & Co. OHG,Prototype  ,,,
33210934,Mitsubishi Electric,Laser  ,,,
33210935,Mitsubishi Electric,Laser  ,,,
33211200,Alcatel Radiotelephone ,ONE TOUCH VIEW DB  ,,,
33211253,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33211267,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33211270,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33211271,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33211442,Alcatel Radiotelephone ,ONE TOUCH MAX DB  ,,,
33211453,Alcatel Radiotelephone,ONE TOUCH MAX DB  ,,,
33211467,Alcatel Radiotelephone,ONE TOUCH MAX DB  ,,,
33211470,Alcatel Radiotelephone,ONE TOUCH MAX DB  ,,,
33211471,Alcatel Radiotelephone,ONE TOUCH MAX DB  ,,,
33211553,Alcatel Radiotelephone,ONE TOUCH MAX DB  ,,,
33211567,Alcatel Radiotelephone,ONE TOUCH MAX DB  ,,,
33211570,Alcatel Radiotelephone,ONE TOUCH MAX DB  ,,,
33211571,Alcatel Radiotelephone,ONE TOUCH MAX DB  ,,,
33211800,Sagem ,M412 S-P  ,,,
33211811,Sagem,MC920  ,,,
33211820,Sagem,MC920  ,,,
33211822,Sagem,MC920  ,,,
33211835,Sagem,MC920  ,,,
33211842,Sagem,MC920  ,,,
33211872,Sagem,MC920  ,,,
33211882,Sagem,MC920  ,,,
33211895,Sagem,MC920  ,,,
33211900,Sagem ,M 412 S-B  ,,,
33211935,Sagem ,M 412 S-B  ,,,
33211942,Sagem ,M 412 S-B  ,,,
33211972,Sagem ,M 412 S-B  ,,,
33211982,Sagem ,M 412 S-B  ,,,
33211995,Sagem ,M 412 S-B  ,,,
33212000,Sagem ,M 412 F-P  ,,,
33212035,Sagem ,M 412 F-P  ,,,
33212042,Sagem ,M 412 F-P  ,,,
33212072,Sagem ,M 412 F-P  ,,,
33212082,Sagem ,M 412 F-P  ,,,
33212095,Sagem ,M 412 F-P  ,,,
33212135,Sagem ,M 412 F-B  ,,,
33212200,Sagem ,M 412 P-P  ,,,
33212211,Sagem,MC920  ,,,
33212220,Sagem,MC920  ,,,
33212222,Sagem,MC920  ,,,
33212223,Sagem ,M 412 P-P  ,,,
33212235,Sagem,MC920  ,,,
33212242,Sagem,MC920  ,,,
33212272,Sagem,MC920  ,,,
33212282,Sagem,MC920  ,,,
33212293,Sagem ,M 412 P-P  ,,,
33212295,Sagem,MC920  ,,,
33212342,Sagem ,MC 922 S  ,,,
33212382,Sagem ,MC 922 S  ,,,
33212411,Sagem,MC932  ,,,
33212420,Sagem,MC932  ,,,
33212422,Sagem,MC932  ,,,
33212435,Sagem,MC932  ,,,
33212442,Sagem,MC932  ,,,
33212472,Sagem,MC932  ,,,
33212482,Sagem,MC932  ,,,
33212495,Sagem,MC932  ,,,
33212535,Sagem ,M 413 S-P  ,,,
33212582,Sagem ,M 413 S-P  ,,,
33212635,Sagem ,M 413 S-B  ,,,
33212935,Sagem ,M 413 P-P  ,,,
33213000,Alcatel Radiotelephone ,ONE TOUCH Easy db  ,,,
33213036,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213040,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213053,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213067,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213070,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213071,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213100,Alcatel Radiotelephone ,ONE TOUCH Easy db  ,,,
33213136,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213140,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213153,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213167,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213170,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213171,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213236,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213240,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213253,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213267,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213270,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213271,Alcatel Radiotelephone,ONE TOUCH Easy db  ,,,
33213500,Alcatel Radiotelephone ,ONE TOUCH Club db  ,,,
33213536,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213540,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213553,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213567,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213570,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213571,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213636,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213640,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213653,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213667,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213670,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33213671,Alcatel Radiotelephone,ONE TOUCH Club db  ,,,
33214000,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33214036,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33214040,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33214053,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33214067,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33214070,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33214071,Alcatel Radiotelephone,ONE TOUCH VIEW DB  ,,,
33214234,Mitsubishi Electric,Geo  ,,,
33214235,Mitsubishi Electric,Geo  ,,,
33214300,Mitsubishi Electric ,TRIUM GALAXY  ,,,
33214334,Mitsubishi Electric,Galaxy  ,,,
33214335,Mitsubishi Electric,Galaxy  ,,,
33214400,Mitsubishi Electric ,TRIUM ASTRAL  ,,,
33214434,Mitsubishi Electric,Astral  ,,,
33214435,Mitsubishi Electric,Astral  ,,,
33214534,Mitsubishi Electric,Geo  ,,,
33214535,Mitsubishi Electric,Geo  ,,,
33214834,Mitsubishi Electric,Astral  ,,,
33214835,Mitsubishi Electric,Astral  ,,,
33214934,Mitsubishi Electric,Astral  ,,,
33214935,Mitsubishi Electric,Astral  ,,,
33215200,Sagem ,MC 936  ,,,
33215235,Sagem ,MC 936  ,,,
33215242,Sagem ,MC 936  ,,,
33215272,Sagem ,MC 936  ,,,
33215282,Sagem ,MC 936  ,,,
33215295,Sagem ,MC 936  ,,,
33215300,Sagem ,MC 936  ,,,
33215335,Sagem ,MC 936  ,,,
33215342,Sagem ,MC 936  ,,,
33215372,Sagem ,MC 936  ,,,
33215382,Sagem ,MC 936  ,,,
33215434,Mitsubishi Electric,Aria  ,,,
33215435,Mitsubishi Electric,Aria  ,,,
33215500,Mitsubishi Electric ,TRIUM COSMO  ,,,
33215534,Mitsubishi Electric,Cosmo  ,,,
33215535,Mitsubishi Electric,Cosmo  ,,,
33215634,Mitsubishi Electric,Cosmo  ,,,
33215635,Mitsubishi Electric,Cosmo  ,,,
33215700,Alcatel Radiotelephone,ONE TOUCH 302, 303  ,,,
33215736,Alcatel Radiotelephone,One Touch 304  ,,,
33215740,Alcatel Radiotelephone,One Touch 304  ,,,
33215753,Alcatel Radiotelephone,One Touch 304  ,,,
33215767,Alcatel Radiotelephone,One Touch 304  ,,,
33215770,Alcatel Radiotelephone,One Touch 304  ,,,
33215771,Alcatel Radiotelephone,One Touch 304  ,,,
33215836,Alcatel Radiotelephone,One Touch 304  ,,,
33215840,Alcatel Radiotelephone,One Touch 304  ,,,
33215853,Alcatel Radiotelephone,One Touch 304  ,,,
33215867,Alcatel Radiotelephone,One Touch 304  ,,,
33215870,Alcatel Radiotelephone,One Touch 304  ,,,
33215871,Alcatel Radiotelephone,One Touch 304  ,,,
33215936,Alcatel Radiotelephone,One Touch 304  ,,,
33215940,Alcatel Radiotelephone,One Touch 304  ,,,
33215953,Alcatel Radiotelephone,One Touch 304  ,,,
33215967,Alcatel Radiotelephone,One Touch 304  ,,,
33215970,Alcatel Radiotelephone,One Touch 304  ,,,
33215971,Alcatel Radiotelephone,One Touch 304  ,,,
33216036,Alcatel Radiotelephone,One Touch 304  ,,,
33216040,Alcatel Radiotelephone,One Touch 304  ,,,
33216053,Alcatel Radiotelephone,One Touch 304  ,,,
33216067,Alcatel Radiotelephone,One Touch 304  ,,,
33216070,Alcatel Radiotelephone,One Touch 304  ,,,
33216071,Alcatel Radiotelephone,One Touch 304  ,,,
33216136,Alcatel Radiotelephone,One Touch 304  ,,,
33216140,Alcatel Radiotelephone,One Touch 304  ,,,
33216153,Alcatel Radiotelephone,One Touch 304  ,,,
33216167,Alcatel Radiotelephone,One Touch 304  ,,,
33216170,Alcatel Radiotelephone,One Touch 304  ,,,
33216171,Alcatel Radiotelephone,One Touch 304  ,,,
33216236,Alcatel Radiotelephone,One Touch 304  ,,,
33216240,Alcatel Radiotelephone,One Touch 304  ,,,
33216253,Alcatel Radiotelephone,One Touch 304  ,,,
33216267,Alcatel Radiotelephone,One Touch 304  ,,,
33216270,Alcatel Radiotelephone,One Touch 304  ,,,
33216271,Alcatel Radiotelephone,One Touch 304  ,,,
33216336,Alcatel Radiotelephone,One Touch 304  ,,,
33216340,Alcatel Radiotelephone,One Touch 304  ,,,
33216353,Alcatel Radiotelephone,One Touch 304  ,,,
33216367,Alcatel Radiotelephone,One Touch 304  ,,,
33216370,Alcatel Radiotelephone,One Touch 304  ,,,
33216371,Alcatel Radiotelephone,One Touch 304  ,,,
33216436,Alcatel Radiotelephone,One Touch 304  ,,,
33216440,Alcatel Radiotelephone,One Touch 304  ,,,
33216453,Alcatel Radiotelephone,One Touch 304  ,,,
33216467,Alcatel Radiotelephone,One Touch 304  ,,,
33216470,Alcatel Radiotelephone,One Touch 304  ,,,
33216471,Alcatel Radiotelephone,One Touch 304  ,,,
33216536,Alcatel Radiotelephone,One Touch 304  ,,,
33216540,Alcatel Radiotelephone,One Touch 304  ,,,
33216553,Alcatel Radiotelephone,One Touch 304  ,,,
33216567,Alcatel Radiotelephone,One Touch 304  ,,,
33216570,Alcatel Radiotelephone,One Touch 304  ,,,
33216571,Alcatel Radiotelephone,One Touch 304  ,,,
33216636,Alcatel Radiotelephone,One Touch 304  ,,,
33216640,Alcatel Radiotelephone,One Touch 304  ,,,
33216653,Alcatel Radiotelephone,One Touch 304  ,,,
33216667,Alcatel Radiotelephone,One Touch 304  ,,,
33216670,Alcatel Radiotelephone,One Touch 304  ,,,
33216671,Alcatel Radiotelephone,One Touch 304  ,,,
33216700,Alcatel Radiotelephone,ONE TOUCH 302, 303  ,,,
33216736,Alcatel Radiotelephone,One Touch 302  ,,,
33216740,Alcatel Radiotelephone,One Touch 302  ,,,
33216753,Alcatel Radiotelephone,One Touch 302  ,,,
33216767,Alcatel Radiotelephone,One Touch 302  ,,,
33216770,Alcatel Radiotelephone,One Touch 302  ,,,
33216771,Alcatel Radiotelephone,One Touch 302  ,,,
33216836,Alcatel Radiotelephone,One Touch 302  ,,,
33216840,Alcatel Radiotelephone,One Touch 302  ,,,
33216853,Alcatel Radiotelephone,One Touch 302  ,,,
33216867,Alcatel Radiotelephone,One Touch 302  ,,,
33216870,Alcatel Radiotelephone,One Touch 302  ,,,
33216871,Alcatel Radiotelephone,One Touch 302  ,,,
33216936,Alcatel Radiotelephone,One Touch 302  ,,,
33216940,Alcatel Radiotelephone,One Touch 302  ,,,
33216953,Alcatel Radiotelephone,One Touch 302  ,,,
33216967,Alcatel Radiotelephone,One Touch 302  ,,,
33216970,Alcatel Radiotelephone,One Touch 302  ,,,
33216971,Alcatel Radiotelephone,One Touch 302  ,,,
33217036,Alcatel Radiotelephone,One Touch 302  ,,,
33217040,Alcatel Radiotelephone,One Touch 302  ,,,
33217053,Alcatel Radiotelephone,One Touch 302  ,,,
33217067,Alcatel Radiotelephone,One Touch 302  ,,,
33217070,Alcatel Radiotelephone,One Touch 302  ,,,
33217071,Alcatel Radiotelephone,One Touch 302  ,,,
33217136,Alcatel Radiotelephone,One Touch 304  ,,,
33217140,Alcatel Radiotelephone,One Touch 304  ,,,
33217153,Alcatel Radiotelephone,One Touch 304  ,,,
33217167,Alcatel Radiotelephone,One Touch 304  ,,,
33217170,Alcatel Radiotelephone,One Touch 304  ,,,
33217171,Alcatel Radiotelephone,One Touch 304  ,,,
33217236,Alcatel Radiotelephone,One Touch 302  ,,,
33217240,Alcatel Radiotelephone,One Touch 302  ,,,
33217253,Alcatel Radiotelephone,One Touch 302  ,,,
33217267,Alcatel Radiotelephone,One Touch 302  ,,,
33217270,Alcatel Radiotelephone,One Touch 302  ,,,
33217271,Alcatel Radiotelephone,One Touch 302  ,,,
33217336,Alcatel Radiotelephone,One Touch 304  ,,,
33217340,Alcatel Radiotelephone,One Touch 304  ,,,
33217353,Alcatel Radiotelephone,One Touch 304  ,,,
33217367,Alcatel Radiotelephone,One Touch 304  ,,,
33217370,Alcatel Radiotelephone,One Touch 304  ,,,
33217371,Alcatel Radiotelephone,One Touch 304  ,,,
33217436,Alcatel Radiotelephone,One Touch 304  ,,,
33217440,Alcatel Radiotelephone,One Touch 304  ,,,
33217453,Alcatel Radiotelephone,One Touch 304  ,,,
33217467,Alcatel Radiotelephone,One Touch 304  ,,,
33217470,Alcatel Radiotelephone,One Touch 304  ,,,
33217471,Alcatel Radiotelephone,One Touch 304  ,,,
01037200,Nokia Mobile Phones Ltd,RH-36 / 1100b  ,,,
01111400,Nokia Mobile Phones Ltd,RM-75(225) /  6030b  ,,,
01045600,LG Electronics,G4015  ,,,
33217536,Alcatel Radiotelephone,One Touch 304  ,,,
33217540,Alcatel Radiotelephone,One Touch 304  ,,,
33217553,Alcatel Radiotelephone,One Touch 304  ,,,
33217567,Alcatel Radiotelephone,One Touch 304  ,,,
33217570,Alcatel Radiotelephone,One Touch 304  ,,,
33217571,Alcatel Radiotelephone,One Touch 304  ,,,
33217636,Alcatel Radiotelephone,One Touch 304  ,,,
33217640,Alcatel Radiotelephone,One Touch 304  ,,,
33217653,Alcatel Radiotelephone,One Touch 304  ,,,
33217667,Alcatel Radiotelephone,One Touch 304  ,,,
33217670,Alcatel Radiotelephone,One Touch 304  ,,,
33217671,Alcatel Radiotelephone,One Touch 304  ,,,
33217735,Sagem ,M 42 FB  ,,,
33217800,Sagem ,MW 959  ,,,
33217811,Sagem,MW959  ,,,
33217820,Sagem,MW959  ,,,
33217822,Sagem,MW959  ,,,
33217835,Sagem,MW959  ,,,
33217842,Sagem,MW959  ,,,
33217859,Sagem ,MW 959  ,,,
33217872,Sagem,MW959  ,,,
33217882,Sagem,MW959  ,,,
33217895,Sagem,MW959  ,,,
33218000,Sagem ,MW 936E  ,,,
33218035,Sagem ,MW 936E  ,,,
33218072,Sagem ,MW 936E  ,,,
33218082,Sagem ,MW 936E  ,,,
33218095,Sagem ,MW 936E  ,,,
33218135,Sagem ,MW 936  ,,,
33218142,Sagem ,MW 936  ,,,
33218172,Sagem ,MW 936  ,,,
33218182,Sagem ,MW 936  ,,,
33218195,Sagem ,MW 936  ,,,
33218211,Sagem,MW930  ,,,
33218220,Sagem,MW930  ,,,
33218222,Sagem,MW930  ,,,
33218235,Sagem,MW930  ,,,
33218242,Sagem,MW930  ,,,
33218272,Sagem,MW930  ,,,
33218282,Sagem,MW930  ,,,
33218295,Sagem,MW930  ,,,
33218482,Sagem ,M 42 SP  ,,,
33218536,Alcatel Radiotelephone,One Touch 501  ,,,
33218540,Alcatel Radiotelephone,One Touch 501  ,,,
33218553,Alcatel Radiotelephone,One Touch 501  ,,,
33218567,Alcatel Radiotelephone,One Touch 501  ,,,
33218570,Alcatel Radiotelephone,One Touch 501  ,,,
33218571,Alcatel Radiotelephone,One Touch 501  ,,,
33218636,Alcatel Radiotelephone,One Touch 501  ,,,
33218640,Alcatel Radiotelephone,One Touch 501  ,,,
33218653,Alcatel Radiotelephone,One Touch 501  ,,,
33218667,Alcatel Radiotelephone,One Touch 501  ,,,
33218670,Alcatel Radiotelephone,One Touch 501  ,,,
33218671,Alcatel Radiotelephone,One Touch 501  ,,,
33219036,Alcatel Radiotelephone,One Touch 701  ,,,
33219040,Alcatel Radiotelephone,One Touch 701  ,,,
33219053,Alcatel Radiotelephone,One Touch 701  ,,,
33219067,Alcatel Radiotelephone,One Touch 701  ,,,
33219070,Alcatel Radiotelephone,One Touch 701  ,,,
33219071,Alcatel Radiotelephone,One Touch 701  ,,,
33219136,Alcatel Radiotelephone,One Touch 701  ,,,
33219140,Alcatel Radiotelephone,One Touch 701  ,,,
33219153,Alcatel Radiotelephone,One Touch 701  ,,,
33219167,Alcatel Radiotelephone,One Touch 701  ,,,
33219170,Alcatel Radiotelephone,One Touch 701  ,,,
33219171,Alcatel Radiotelephone,One Touch 701  ,,,
33219534,Mitsubishi Electric,Geo  ,,,
33219535,Mitsubishi Electric,Geo  ,,,
33219711,Sagem,MC932  ,,,
33219720,Sagem,MC932  ,,,
33219722,Sagem,MC932  ,,,
33219735,Sagem,MC932  ,,,
33219742,Sagem,MC932  ,,,
33219772,Sagem,MC932  ,,,
33219782,Sagem,MC932  ,,,
33219795,Sagem,MC932  ,,,
33219834,Mitsubishi Electric,MArs  ,,,
33219835,Mitsubishi Electric,MArs  ,,,
33219934,Mitsubishi Electric,MArs  ,,,
33219935,Mitsubishi Electric,MArs  ,,,
33220034,Mitsubishi Electric,MArs  ,,,
33220035,Mitsubishi Electric,MArs  ,,,
33220134,Mitsubishi Electric,MArs  ,,,
33220135,Mitsubishi Electric,MArs  ,,,
33220234,Mitsubishi Electric,MArs  ,,,
33220235,Mitsubishi Electric,MArs  ,,,
33220435,Mitsubishi Electric ,MT250  ,,,
33220534,Mitsubishi Electric,Neptune  ,,,
33220535,Mitsubishi Electric,Neptune  ,,,
33220734,Mitsubishi Electric,Neptune  ,,,
33220735,Mitsubishi Electric,Neptune  ,,,
33220835,Sagem ,M413SP  ,,,
33221111,Sagem,MC920  ,,,
33221120,Sagem,MC920  ,,,
33221122,Sagem,MC920  ,,,
33221135,Sagem,MC920  ,,,
33221142,Sagem,MC920  ,,,
33221172,Sagem,MC920  ,,,
33221182,Sagem,MC920  ,,,
33221195,Sagem,MC920  ,,,
33221435,Sagem ,M412SP  ,,,
33221735,Sagem ,MR940  ,,,
33221759,Sagem ,MR940  ,,,
33221782,Sagem ,MR940  ,,,
33221795,Sagem ,MR940  ,,,
33221911,Sagem,MC3000  ,,,
33221920,Sagem,MC3000  ,,,
33221922,Sagem,MC3000  ,,,
33221923,Sagem ,MC3000  ,,,
33221935,Sagem,MC3000  ,,,
33221942,Sagem,MC3000  ,,,
33221972,Sagem,MC3000  ,,,
33221982,Sagem,MC3000  ,,,
33221995,Sagem,MC3000  ,,,
33222035,Sagem ,MC3020  ,,,
33222100,Sagem ,MW3020  ,,,
33222111,Sagem,MW3020  ,,,
33222120,Sagem,MW3020  ,,,
33222122,Sagem,MW3020  ,,,
33222135,Sagem,MW3020  ,,,
33222142,Sagem,MW3020  ,,,
33222172,Sagem,MW3020  ,,,
33222182,Sagem,MW3020  ,,,
33222195,Sagem,MW3020  ,,,
33222511,Sagem,MW959  ,,,
33222520,Sagem,MW959  ,,,
33222522,Sagem,MW959  ,,,
33222535,Sagem,MW959  ,,,
33222542,Sagem,MW959  ,,,
33222572,Sagem,MW959  ,,,
33222582,Sagem,MW959  ,,,
33222595,Sagem,MW959  ,,,
33223111,Sagem,WA3020  ,,,
33223120,Sagem,WA3020  ,,,
33223122,Sagem,WA3020  ,,,
33223135,Sagem,WA3020  ,,,
33223142,Sagem,WA3020  ,,,
33223172,Sagem,WA3020  ,,,
33223182,Sagem,WA3020  ,,,
33223195,Sagem,WA3020  ,,,
33223235,Sagem ,MD958  ,,,
33223835,Sagem ,M422 SP  ,,,
33223842,Sagem ,M422 SP  ,,,
33223882,Sagem ,M422 SP  ,,,
33223895,Sagem ,M422 SP  ,,,
33224011,Sagem,MW930  ,,,
33224020,Sagem,MW930  ,,,
33224022,Sagem,MW930  ,,,
33224035,Sagem,MW930  ,,,
33224042,Sagem,MW930  ,,,
33224072,Sagem,MW930  ,,,
33224082,Sagem,MW930  ,,,
33224095,Sagem,MW930  ,,,
33224135,Sagem ,M422 PLP  ,,,
33224142,Sagem ,M422 PLP  ,,,
33224182,Sagem ,M422 PLP  ,,,
33224335,Sagem ,M422 FP  ,,,
33224382,Sagem ,M422 FP  ,,,
33224695,Sagem ,GD950  ,,,
33224722,Sagem ,G950  ,,,
33227234,Mitsubishi Electric,Mondo  ,,,
33227235,Mitsubishi Electric,Mondo  ,,,
33227435,Sagem ,M 42 SP  ,,,
33228159,Sagem ,RT 30  ,,,
33228400,Alcatel Radiotelephone,One Touch 311  ,,,
33228402,Alcatel Radiotelephone,One Touch 311  ,,,
33228436,Alcatel Radiotelephone,One Touch 311  ,,,
33228440,Alcatel Radiotelephone,One Touch 311  ,,,
33228442,Alcatel Radiotelephone,One Touch 311  ,,,
33228453,Alcatel Radiotelephone,One Touch 311  ,,,
33228467,Alcatel Radiotelephone,One Touch 311  ,,,
33228470,Alcatel Radiotelephone,One Touch 311  ,,,
33228471,Alcatel Radiotelephone,One Touch 311  ,,,
33228484,Alcatel Radiotelephone,One Touch 311  ,,,
33228494,Alcatel Radiotelephone,One Touch 311  ,,,
33228536,Alcatel Radiotelephone,One Touch 311  ,,,
33228540,Alcatel Radiotelephone,One Touch 311  ,,,
33228553,Alcatel Radiotelephone,One Touch 311  ,,,
33228567,Alcatel Radiotelephone,One Touch 311  ,,,
33228570,Alcatel Radiotelephone,One Touch 311  ,,,
33228571,Alcatel Radiotelephone,One Touch 311  ,,,
33228584,Alcatel Radiotelephone,One Touch 311  ,,,
33228636,Alcatel Radiotelephone,One Touch 311  ,,,
33228640,Alcatel Radiotelephone,One Touch 311  ,,,
33228653,Alcatel Radiotelephone,One Touch 311  ,,,
33228667,Alcatel Radiotelephone,One Touch 311  ,,,
33228670,Alcatel Radiotelephone,One Touch 311  ,,,
33228671,Alcatel Radiotelephone,One Touch 311  ,,,
33228684,Alcatel Radiotelephone,One Touch 311  ,,,
33228736,Alcatel Radiotelephone,One Touch 311  ,,,
33228740,Alcatel Radiotelephone,One Touch 311  ,,,
33228753,Alcatel Radiotelephone,One Touch 311  ,,,
33228767,Alcatel Radiotelephone,One Touch 311  ,,,
33228770,Alcatel Radiotelephone,One Touch 311  ,,,
33228771,Alcatel Radiotelephone,One Touch 311  ,,,
33228784,Alcatel Radiotelephone,One Touch 311  ,,,
33228836,Alcatel Radiotelephone,One Touch 311  ,,,
33228840,Alcatel Radiotelephone,One Touch 311  ,,,
33228853,Alcatel Radiotelephone,One Touch 311  ,,,
33228867,Alcatel Radiotelephone,One Touch 311  ,,,
33228870,Alcatel Radiotelephone,One Touch 311  ,,,
33228871,Alcatel Radiotelephone,One Touch 311  ,,,
33228884,Alcatel Radiotelephone,One Touch 311  ,,,
33228936,Alcatel Radiotelephone,One Touch 311  ,,,
33228940,Alcatel Radiotelephone,One Touch 311  ,,,
33228953,Alcatel Radiotelephone,One Touch 311  ,,,
33228967,Alcatel Radiotelephone,One Touch 311  ,,,
33228970,Alcatel Radiotelephone,One Touch 311  ,,,
33228971,Alcatel Radiotelephone,One Touch 311  ,,,
33228984,Alcatel Radiotelephone,One Touch 311  ,,,
33229000,Alcatel Radiotelephone,ONE TOUCH 511  ,,,
33229027,Alcatel Radiotelephone,ONE TOUCH 511  ,,,
33229030,Alcatel Radiotelephone,ONE TOUCH 511  ,,,
33229036,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229040,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229042,Alcatel Radiotelephone,ONE TOUCH 511  ,,,
33229053,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229067,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229070,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229071,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229084,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229094,Alcatel Radiotelephone,ONE TOUCH 511  ,,,
33229100,Alcatel Radiotelephone,ONE TOUCH 511  ,,,
33229136,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229140,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229153,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229159,Alcatel Radiotelephone,ONE TOUCH 511  ,,,
33229167,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229170,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229171,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229184,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229236,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229240,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229253,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229257,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229259,Alcatel Radiotelephone,ONE TOUCH 511  ,,,
33229267,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229270,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229271,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229284,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229336,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229340,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229353,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229354,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229367,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229370,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229371,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229384,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229436,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229440,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229453,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229467,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229470,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229471,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229484,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229536,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229540,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229553,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229567,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229570,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229571,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229584,Alcatel Radiotelephone,One Touch 511, 512  ,,,
33229882,Sagem ,M 42 PLP  ,,,
33229935,Sagem ,M 42 SP  ,,,
33229995,Sagem ,M 42 SP  ,,,
33230035,Sagem ,M 42 SB  ,,,
33230235,Sagem ,M 42 FP  ,,,
33230282,Sagem ,M 42 FP  ,,,
33230295,Sagem ,M 42 FP  ,,,
33230411,Sagem,MW3026  ,,,
33230420,Sagem,MW3026  ,,,
33230422,Sagem,MW3026  ,,,
33230435,Sagem,MW3026  ,,,
33230442,Sagem,MW3026  ,,,
33230472,Sagem,MW3026  ,,,
33230482,Sagem,MW3026  ,,,
33230495,Sagem,MW3026  ,,,
33230511,Sagem,MC3016  ,,,
33230520,Sagem,MC3016  ,,,
33230522,Sagem,MC3016  ,,,
33230535,Sagem,MC3016  ,,,
